project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,gazetteer_adm_code,gazetteer_adm_name,location_class,geographic_exactness,project_title,start_actual_isodate,end_actual_isodate,donors_iso3,recipients,recipients_iso3,ad_sector_codes,ad_sector_names,ad_purpose_codes,ad_purpose_names,status,transactions_start_year,transactions_end_year,project_total_commitments,total_disbursements,even_split_commitments,even_split_disbursements,recommended_for_research,umbrella,year,year_uncertain,crs_sector_code,crs_sector_name,flow,all_recipients,recipient_condensed,sources_count,funding_agency,cofinancing_agency,implementing_agency,recipient_agencies,recipient_agencies_count,flow_class,intent,amount,currency,deflators_used,exchange_rates_used,usd_defl_2014,usd_current,start_actual,start_planned,end_actual,end_planned,recipient_count,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,location_details,contacts,source_triangulation,field_completeness,round_coded
38254,38254_1235510,1,1235510,Medawachchiya,8.5345,80.4923,PPL,populated place,6295630|6255147|LK|30|1235510,Earth|Asia|Sri Lanka|North Central Province|Medawachchiya,2,1,EXIM Bank loans $166mil for A9 highway renovation,2011-02-07,2013-06-15,CHN,Sri Lanka,LKA,210,Transport and Storage,,,Completion,2011,2011,184257896,,10838699.7647059,,TRUE,FALSE,2011,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Sri Lanka,Sri Lanka,14,"Export-Import Bank of China, Government Agency",,"AVIC International Holding Corporation, State-Owned Company",,,Vague (Official Finance),Development,166000000,USD,0.900911188,1,184257896,166000000,2011-02-07,2011-02-07,2013-06-15,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,,,,,,Jaffna-Kandy,"Wu Jianghao [Ô‰_±»_µ©], Chinese Ambassador to Sri Lanka ",8,8,AdditionalCoded
38254,38254_1236164,1,1236164,Mankulam,9.1304,80.443,PPL,populated place,6295630|6255147|LK|38|1236164,Earth|Asia|Sri Lanka|Northern Province|Mankulam,2,1,EXIM Bank loans $166mil for A9 highway renovation,2011-02-07,2013-06-15,CHN,Sri Lanka,LKA,210,Transport and Storage,,,Completion,2011,2011,184257896,,10838699.7647059,,TRUE,FALSE,2011,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Sri Lanka,Sri Lanka,14,"Export-Import Bank of China, Government Agency",,"AVIC International Holding Corporation, State-Owned Company",,,Vague (Official Finance),Development,166000000,USD,0.900911188,1,184257896,166000000,2011-02-07,2011-02-07,2013-06-15,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,,,,,,Jaffna-Kandy,"Wu Jianghao [Ô‰_±»_µ©], Chinese Ambassador to Sri Lanka ",8,8,AdditionalCoded
38769,38769_1640185,1,1640185,Kertosono,-7.58333,112.1,PPL,populated place,6295630|6255147|ID|08|1640185,Earth|Asia|Indonesia|East Java|Kertosono,2,1,China loans $200 million to Indonesia for toll road project,,,CHN,Indonesia,IDN,210,Transport and Storage,,,Implementation,2014,2014,200000000,,22222222.2222222,,TRUE,FALSE,2014,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Indonesia,Indonesia,10,"Export-Import Bank of China, Government Agency",,"Ministry of Public Works and Housing of Indonesia, Government Agency","Ministry of Public Works and Housing of Indonesia, Government Agency",1,Vague (Official Finance),Development,200000000,USD,1,1,200000000,200000000,,,,,1,850,738,Indonesia,IDN,ID,360,536,FALSE,FALSE,FALSE,No Information,,,,,Solo-Kertosono,,7,7,AdditionalCoded
38769,38769_1625812,1,1625812,Surakarta,-7.55611,110.83167,PPL,populated place,6295630|6255147|ID|07|1625812,Earth|Asia|Indonesia|Central Java|Surakarta,2,1,China loans $200 million to Indonesia for toll road project,,,CHN,Indonesia,IDN,210,Transport and Storage,,,Implementation,2014,2014,200000000,,22222222.2222222,,TRUE,FALSE,2014,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Indonesia,Indonesia,10,"Export-Import Bank of China, Government Agency",,"Ministry of Public Works and Housing of Indonesia, Government Agency","Ministry of Public Works and Housing of Indonesia, Government Agency",1,Vague (Official Finance),Development,200000000,USD,1,1,200000000,200000000,,,,,1,850,738,Indonesia,IDN,ID,360,536,FALSE,FALSE,FALSE,No Information,,,,,Solo-Kertosono,,7,7,AdditionalCoded
39013,39013_1170294,1,1170294,Mīrpur Mathelo,28.02136,69.54914,PPL,populated place,6295630|6255147|PK|05|1170294,Earth|Asia|Pakistan|Sindh|Mīrpur Mathelo,2,1,China pledges loan of 233.4177 billion rupees to Pakistan for Karachi-Lahore highway,,,CHN,Pakistan,PAK,210,Transport and Storage,,,Implementation,2014,2014,2308778396,,192398199.666667,,TRUE,FALSE,2014,TRUE,210,Transport and Storage,Loan (excluding debt rescheduling),Pakistan,Pakistan,5,"Export-Import Bank of China, Government Agency",,"Pakistan National Highway Authority, Government Agency","Pakistan National Highway Authority, Government Agency",1,Vague (Official Finance),Development,233000000000,PKR,1,101.1000884,2308778396,2308778396,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,,,,,,,3,7,AdditionalCoded
39013,39013_1170414,1,1170414,Mehrabpur,27.10329,68.41963,PPL,populated place,6295630|6255147|PK|05|1170414,Earth|Asia|Pakistan|Sindh|Mehrabpur,2,1,China pledges loan of 233.4177 billion rupees to Pakistan for Karachi-Lahore highway,,,CHN,Pakistan,PAK,210,Transport and Storage,,,Implementation,2014,2014,2308778396,,192398199.666667,,TRUE,FALSE,2014,TRUE,210,Transport and Storage,Loan (excluding debt rescheduling),Pakistan,Pakistan,5,"Export-Import Bank of China, Government Agency",,"Pakistan National Highway Authority, Government Agency","Pakistan National Highway Authority, Government Agency",1,Vague (Official Finance),Development,233000000000,PKR,1,101.1000884,2308778396,2308778396,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,,,,,,,3,7,AdditionalCoded
39013,39013_11610577,1,11610577,Noori Abad,25.1728,67.79634,PPL,populated place,6295630|6255147|PK|05|11610577,Earth|Asia|Pakistan|Sindh|Noori Abad,2,1,China pledges loan of 233.4177 billion rupees to Pakistan for Karachi-Lahore highway,,,CHN,Pakistan,PAK,210,Transport and Storage,,,Implementation,2014,2014,2308778396,,192398199.666667,,TRUE,FALSE,2014,TRUE,210,Transport and Storage,Loan (excluding debt rescheduling),Pakistan,Pakistan,5,"Export-Import Bank of China, Government Agency",,"Pakistan National Highway Authority, Government Agency","Pakistan National Highway Authority, Government Agency",1,Vague (Official Finance),Development,233000000000,PKR,1,101.1000884,2308778396,2308778396,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,,,,,,,3,7,AdditionalCoded
39030,39030_7427944,1,7427944,Shishkat,36.35497,74.86396,PPL,populated place,6295630|6255147|PK|07|7427944,Earth|Asia|Pakistan|Gilgit-Baltistan|Shishkat,2,1,China Exim Bank provided loan for the realignment of Karakoram Highway (linked to #35739) (CPEC),2012-07-26,2015-09-14,CHN,Pakistan,PAK,210,Transport and Storage,,,Completion,2010,2010,293986928,,73496732,,TRUE,FALSE,2010,TRUE,210,Transport and Storage,Loan (excluding debt rescheduling),Pakistan,Pakistan,7,"Export-Import Bank of China, Government Agency",,"China Road & Bridge Corporation (CRBC), State-Owned Company",,,Vague (Official Finance),Development,233750000,USD,0.795103379,1,293986928,233750000,2012-07-26,,2015-09-14,2015-01-25,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,Concessional,,,,,,,8,8,AdditionalCoded
39030,39030_1184280,1,1184280,Atābād,36.32552,74.82922,PPL,populated place,6295630|6255147|PK|07|1184280,Earth|Asia|Pakistan|Gilgit-Baltistan|Atābād,2,1,China Exim Bank provided loan for the realignment of Karakoram Highway (linked to #35739) (CPEC),2012-07-26,2015-09-14,CHN,Pakistan,PAK,210,Transport and Storage,,,Completion,2010,2010,293986928,,73496732,,TRUE,FALSE,2010,TRUE,210,Transport and Storage,Loan (excluding debt rescheduling),Pakistan,Pakistan,7,"Export-Import Bank of China, Government Agency",,"China Road & Bridge Corporation (CRBC), State-Owned Company",,,Vague (Official Finance),Development,233750000,USD,0.795103379,1,293986928,233750000,2012-07-26,,2015-09-14,2015-01-25,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,Concessional,,,,,,,8,8,AdditionalCoded
39030,39030_1177585,1,1177585,Gulmit,36.38764,74.86448,PPL,populated place,6295630|6255147|PK|07|1177585,Earth|Asia|Pakistan|Gilgit-Baltistan|Gulmit,2,1,China Exim Bank provided loan for the realignment of Karakoram Highway (linked to #35739) (CPEC),2012-07-26,2015-09-14,CHN,Pakistan,PAK,210,Transport and Storage,,,Completion,2010,2010,293986928,,73496732,,TRUE,FALSE,2010,TRUE,210,Transport and Storage,Loan (excluding debt rescheduling),Pakistan,Pakistan,7,"Export-Import Bank of China, Government Agency",,"China Road & Bridge Corporation (CRBC), State-Owned Company",,,Vague (Official Finance),Development,233750000,USD,0.795103379,1,293986928,233750000,2012-07-26,,2015-09-14,2015-01-25,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,Concessional,,,,,,,8,8,AdditionalCoded
39153,39153_876233,1,876233,Léua,-11.65,20.45,PPL,populated place,6295630|6255146|AO|14|876233,Earth|Africa|Angola|Moxico|Léua,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39153,39153_3351500,1,3351500,Caála,-12.8525,15.56056,PPL,populated place,6295630|6255146|AO|08|3351500,Earth|Africa|Angola|Huambo|Caála,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39153,39153_876177,1,876177,Luau,-10.70727,22.22466,PPL,populated place,6295630|6255146|AO|14|876177,Earth|Africa|Angola|Moxico|Luau,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39153,39153_3349181,1,3349181,Cuemba,-12.15,18.08333,PPL,populated place,6295630|6255146|AO|02|3349181,Earth|Africa|Angola|Bíe|Cuemba,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39153,39153_3347939,1,3347939,Lobito,-12.3644,13.53601,PPL,populated place,6295630|6255146|AO|01|3347939,Earth|Africa|Angola|Benguela|Lobito,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39153,39153_3348581,1,3348581,Ganda,-13.01667,14.63333,PPL,populated place,6295630|6255146|AO|01|3348581,Earth|Africa|Angola|Benguela|Ganda,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39153,39153_3350372,1,3350372,Catabola,-12.15,17.28333,PPL,populated place,6295630|6255146|AO|02|3350372,Earth|Africa|Angola|Bíe|Catabola,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39153,39153_876200,1,876200,Luacano,-11.21762,21.64531,PPL,populated place,6295630|6255146|AO|14|876200,Earth|Africa|Angola|Moxico|Luacano,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39153,39153_9383261,1,9383261,Ukuma,-12.85636,15.06354,PPL,populated place,6295630|6255146|AO|08|3345667|9383261,Earth|Africa|Angola|Huambo|Ucuma|Ukuma,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39153,39153_3349080,1,3349080,Cunhinga,-12.23333,16.78333,PPL,populated place,6295630|6255146|AO|02|3349080,Earth|Africa|Angola|Bíe|Cunhinga,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39153,39153_3349229,1,3349229,Cubal,-13.03333,14.25,PPL,populated place,6295630|6255146|AO|01|3349229,Earth|Africa|Angola|Benguela|Cubal,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39153,39153_3345910,1,3345910,Tchindjendje,-12.82494,14.92823,PPL,populated place,6295630|6255146|AO|08|3345909|3345910,Earth|Africa|Angola|Huambo|Chinjenje|Tchindjendje,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39153,39153_3351014,1,3351014,Camacupa,-12.01667,17.48333,PPL,populated place,6295630|6255146|AO|02|3351014,Earth|Africa|Angola|Bíe|Camacupa,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39153,39153_3347853,1,3347853,Longonjo,-12.90667,15.25333,PPL,populated place,6295630|6255146|AO|08|3347853,Earth|Africa|Angola|Huambo|Longonjo,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39153,39153_3349723,1,3349723,Chinguar,-12.55,16.33333,PPL,populated place,6295630|6255146|AO|02|3349723,Earth|Africa|Angola|Bíe|Chinguar,2,1,CRCC builds $500 million USD Benguela railway from Lobito to Luau in Angola (portion of #54),,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2006,2006,919705497,,48405552.4736842,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,4,"Unspecified Chinese Government Institution, Government Agency","China International Fund (CIF), Private Sector","China Railway Construction Corporation (CRCC), State-Owned Company",,,Vague (Official Finance),Development,500000000,USD,0.543652291,1,919705497,500000000,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,TRUE,FALSE,Interest-Free,,,,,"Lobito, Luau",,3,9,AdditionalCoded
39317,39317_11243223,2,11243223,Tacirua,-18.07986,178.45885,PPL,populated place,6295630|6255151|FJ|01|2203150|11243223,Earth|Oceania|Fiji|Central|Naitasiri Province|Tacirua,2,2,China loans $26.1 million USD for housing project in Fiji,2011-09-10,,CHN,Fiji,FJI,430,Other Multisector,,,Completion,2011,2011,28970669,,28970669,,TRUE,FALSE,2011,TRUE,430,Other Multisector,Loan (excluding debt rescheduling),Fiji,Fiji,2,"Export-Import Bank of China, Government Agency",,,,,Vague (Official Finance),Development,26100000,USD,0.900911188,1,28970669,26100000,2011-09-10,,,,1,950,832,Fiji,FJI,FJ,242,819,FALSE,FALSE,FALSE,,,,,,"Tacirua East, Suva",,1,7,AdditionalCoded
39859,39859_1244926,2,1244926,Hambantota,6.1241,81.1185,PPL,populated place,6295630|6255147|LK|34|1244926,Earth|Asia|Sri Lanka|Southern Province|Hambantota,2,2,China loans Sri Lanka $240m for cricket stadium and other infrastructure projects ,,,CHN,Sri Lanka,LKA,320,"Industry, Mining, Construction",,,Completion,2012,2012,254168504,,254168504,,TRUE,FALSE,2012,TRUE,320,"Industry, Mining, Construction",Loan (excluding debt rescheduling),Sri Lanka,Sri Lanka,2,"Unspecified Chinese Government Institution, Government Agency",,"China State Construction Engineering Corporation (CSCEC), State-Owned Company",,,Vague (Official Finance),Development,240000000,USD,0.944255468,1,254168504,240000000,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,No Information,,,,,Hambanota ,,1,8,AdditionalCoded
39989,39989_1514274,1,1514274,Chanak,40.52972,69.20222,PPL,populated place,6295630|6255147|UZ|14|1514274,Earth|Asia|Uzbekistan|Toshkent Viloyati|Chanak,2,1,China Exim Bank loans 281.1 million USD for Kulma-Dushanbe-Chanak road construction,2006-07-01,2010-12-31,CHN,Tajikistan,TJK,210,Transport and Storage,,,Completion,2006,2006,517067627,,51706762.7,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Tajikistan,Tajikistan,6,"Export-Import Bank of China, Government Agency",,"China Road & Bridge Corporation (CRBC), State-Owned Company",,,Vague (Official Finance),Development,281105000,USD,0.543652291,1,517067627,281105000,2006-07-01,,2010-12-31,2008-12-31,1,702,615,Tajikistan,TJK,TJ,762,923,FALSE,FALSE,FALSE,No Information,,,,,Dushanbe-Chanak,,8,8,AdditionalCoded
39989,39989_1220405,1,1220405,Takfon,39.20686,68.62431,PPL,populated place,6295630|6255147|TJ|03|1220405,Earth|Asia|Tajikistan|Viloyati Sughd|Takfon,2,1,China Exim Bank loans 281.1 million USD for Kulma-Dushanbe-Chanak road construction,2006-07-01,2010-12-31,CHN,Tajikistan,TJK,210,Transport and Storage,,,Completion,2006,2006,517067627,,51706762.7,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Tajikistan,Tajikistan,6,"Export-Import Bank of China, Government Agency",,"China Road & Bridge Corporation (CRBC), State-Owned Company",,,Vague (Official Finance),Development,281105000,USD,0.543652291,1,517067627,281105000,2006-07-01,,2010-12-31,2008-12-31,1,702,615,Tajikistan,TJK,TJ,762,923,FALSE,FALSE,FALSE,No Information,,,,,Dushanbe-Chanak,,8,8,AdditionalCoded
40359,40359_1222663,1,1222663,Irkeshtam,39.67925,73.89872,PPL,populated place,6295630|6255147|KG|08|1222663,Earth|Asia|Kyrgyzstan|Osh Oblasty|Irkeshtam,2,1,China loans Kyrgyzstan 75 million USD for Osh-Irkeshtam road,,,CHN,Kyrgyz Republic,KGZ,210,Transport and Storage,,,Implementation,2008,2008,103418482,,25854620.5,,TRUE,FALSE,2008,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Kyrgyz Republic,Kyrgyz Republic,4,"Export-Import Bank of China, Government Agency",,,,,Vague (Official Finance),Development,75000000,USD,0.725208865,1,103418482,75000000,,,,,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,TRUE,FALSE,No Information,,,,,,,4,6,AdditionalCoded
40359,40359_1222576,1,1222576,Sary-Tash,39.72883,73.24836,PPL,populated place,6295630|6255147|KG|08|1222576,Earth|Asia|Kyrgyzstan|Osh Oblasty|Sary-Tash,2,1,China loans Kyrgyzstan 75 million USD for Osh-Irkeshtam road,,,CHN,Kyrgyz Republic,KGZ,210,Transport and Storage,,,Implementation,2008,2008,103418482,,25854620.5,,TRUE,FALSE,2008,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Kyrgyz Republic,Kyrgyz Republic,4,"Export-Import Bank of China, Government Agency",,,,,Vague (Official Finance),Development,75000000,USD,0.725208865,1,103418482,75000000,,,,,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,TRUE,FALSE,No Information,,,,,,,4,6,AdditionalCoded
40450,40450_1528336,1,1528336,Kadamjay,40.12767,71.72351,PPL,populated place,6295630|6255147|KG|09|1222671|1528336,Earth|Asia|Kyrgyzstan|Batken|Kadamjaiskiy Raion|Kadamjay,2,1,China loans Kyrgyzstan 136 million USD for reconstruction of two main roads,,,CHN,Kyrgyz Republic,KGZ,210,Transport and Storage,,,Implementation,2012,2012,144028819,,5539569.96153846,,TRUE,FALSE,2012,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Kyrgyz Republic,Kyrgyz Republic,4,"Unspecified Chinese Government Institution, Government Agency",,,,,Vague (Official Finance),Development,136000000,USD,0.944255468,1,144028819,136000000,,,,,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,FALSE,FALSE,No Information,,,,,"Osh-Batken-Isfana, Bishkek-Balikchi",,4,5,AdditionalCoded
40450,40450_1222687,1,1222687,Chorkŭh,39.97538,70.56958,PPL,populated place,6295630|6255147|TJ|03|1222687,Earth|Asia|Tajikistan|Viloyati Sughd|Chorkŭh,2,1,China loans Kyrgyzstan 136 million USD for reconstruction of two main roads,,,CHN,Kyrgyz Republic,KGZ,210,Transport and Storage,,,Implementation,2012,2012,144028819,,5539569.96153846,,TRUE,FALSE,2012,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Kyrgyz Republic,Kyrgyz Republic,4,"Unspecified Chinese Government Institution, Government Agency",,,,,Vague (Official Finance),Development,136000000,USD,0.944255468,1,144028819,136000000,,,,,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,FALSE,FALSE,No Information,,,,,"Osh-Batken-Isfana, Bishkek-Balikchi",,4,5,AdditionalCoded
