project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,gazetteer_adm_code,gazetteer_adm_name,location_class,geographic_exactness,project_title,start_actual_isodate,end_actual_isodate,donors_iso3,recipients,recipients_iso3,ad_sector_codes,ad_sector_names,ad_purpose_codes,ad_purpose_names,status,transactions_start_year,transactions_end_year,project_total_commitments,total_disbursements,even_split_commitments,even_split_disbursements,recommended_for_research,umbrella,year,year_uncertain,crs_sector_code,crs_sector_name,flow,all_recipients,recipient_condensed,sources_count,funding_agency,cofinancing_agency,implementing_agency,recipient_agencies,recipient_agencies_count,flow_class,intent,amount,currency,deflators_used,exchange_rates_used,usd_defl_2014,usd_current,start_actual,start_planned,end_actual,end_planned,recipient_count,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,location_details,contacts,source_triangulation,field_completeness,round_coded
11897,11897_2230876,1,2230876,Guider,9.9333,13.94671,PPL,populated place,6295630|6255146|CM|13|2230876,Earth|Africa|Cameroon|North Region|Guider,2,1,Construction of two schools,,,CHN,Cameroon,CMR,110,Education,,,Completion,2007,2007,,,,,TRUE,FALSE,2007,FALSE,110,Education,Grant,Cameroon,Cameroon,3,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,,,,,,,,,,,1,471,229,Cameroon,CMR,CM,120,622,FALSE,FALSE,FALSE,,,,,,,"Paul Biya, ; Huang Ambassador to Cameroon, ; Haman Adama, ",3,6,ChinatoAfrica
287,287_2230876,1,2230876,Guider,9.9333,13.94671,PPL,populated place,6295630|6255146|CM|13|2230876,Earth|Africa|Cameroon|North Region|Guider,2,1,Refurbishment and donation of equipment to the Mbalmayo and Guider hospitals,,,CHN,Cameroon,CMR,120,Health,,,Completion,2003,2003,344975,,172487.5,,TRUE,FALSE,2003,TRUE,120,Health,Grant,Cameroon,Cameroon,3,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,91000000,XOF,0.453865945,581.2003139,344975,156573,,2003-09-19,,,1,471,229,Cameroon,CMR,CM,120,622,FALSE,FALSE,FALSE,,,,,,,,2,7,ChinatoAfrica
974,974_2232994,1,2232994,Dja,3.81667,12.7,PPL,populated place,6295630|6255146|CM|04|2232994,Earth|Africa|Cameroon|East|Dja,2,1,Mekin Hydropower Station,2010-07-01,2014-07-01,CHN,Cameroon,CMR,230,Energy Generation and Supply,,,Implementation,2009,2009,72469075,,36234537.5,,TRUE,FALSE,2009,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Cameroon,Cameroon,12,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company; Ministry of Energy and Water Resources, Government Agency; China National Electric Engineering Co., Ltd., State-Owned Company","Ministry of Energy and Water Resources, Government Agency",1,ODA-like,Development,53400000,USD,0.736866033,1,72469075,53400000,2010-07-01,2009-03-01,2014-07-01,,1,471,229,Cameroon,CMR,CM,120,622,FALSE,FALSE,FALSE,Concessional,2,19.5,4,51.94,,"Sand Jean Bernard, ; Zhao Ruolin, ",12,8,ChinatoAfrica
65,65_2243173,1,2243173,Cacuaco,-8.7798,13.37478,PPL,populated place,6295630|6255146|AO|20|2243173,Earth|Africa|Angola|Luanda Province|Cacuaco,2,1,Complemetary Action: Water Projects,,,CHN,Angola,AGO,140,Water Supply and Sanitation,,,Implementation,2008,2008,39709939,,9927484.75,,TRUE,FALSE,2008,FALSE,140,Water Supply and Sanitation,Loan (excluding debt rescheduling),Angola,Angola,4,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,ODA-like,Development,28798000,USD,0.725208865,1,39709939,28798000,,2008-07-03,,2008-07-03,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Concessional,6.84,17,15,25.03,"Luanda, Cacuaco","Li Ruogu, ; Jose Pedro de Morais, ",6,8,ChinatoAfrica
1759,1759_2246274,1,2246274,Sangalkam,14.78023,-17.22761,PPL,populated place,6295630|6255146|SN|01|2246274,Earth|Africa|Senegal|Dakar|Sangalkam,2,1,China sends Agricultural experts to provide training,,,CHN,Senegal,SEN,310,"Agriculture, Forestry and Fishing",,,Completion,2007,2007,,,,,TRUE,FALSE,2007,FALSE,310,"Agriculture, Forestry and Fishing",Free-standing technical assistance,Senegal,Senegal,4,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,,,,,,,,,,,1,433,269,Senegal,SEN,SN,686,722,FALSE,FALSE,FALSE,,,,,,,"Amath Sall, ",3,6,ChinatoAfrica
1760,1760_2246678,1,2246678,Pikine,14.76457,-17.39071,PPL,populated place,6295630|6255146|SN|01|2246678,Earth|Africa|Senegal|Dakar|Pikine,2,1,Anti-malarial training workshop,,,CHN,Senegal,SEN,120,Health,,,Completion,2007,2007,,,,,TRUE,FALSE,2007,FALSE,120,Health,Free-standing technical assistance,Senegal,Senegal,1,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,,,,,,,,,,,1,433,269,Senegal,SEN,SN,686,722,FALSE,FALSE,FALSE,,,,,,,,0,6,ChinatoAfrica
12892,12892_2257879,1,2257879,Makoua,0.00694,15.63333,PPL,populated place,6295630|6255146|CG|13|2257879,Earth|Africa|Congo|Cuvette|Makoua,2,1,China's EXIM provides loans for Congo No.2 National Highway,2008-05-07,2015-07-23,CHN,"Congo, Rep.",COG,210,Transport and Storage,,,Completion,2006,2006,569879933,,94979988.8333333,,TRUE,FALSE,2006,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),"Congo, Rep.","Congo, Rep.",7,"Export-Import Bank of China, Government Agency",,"China Road & Bridge Corporation (CRBC), State-Owned Company",,,ODA-like,Development,162000000000,XAF,0.543652291,522.8901096,569879933,309816531,2008-05-07,,2015-07-23,2015-05-01,1,484,234,"Congo, Rep.",COG,CG,178,634,FALSE,FALSE,FALSE,Concessional,0.25,20,5,65.9,Owando,"Li Shuli, ; Denis Sassou Nguesso, ; Chen Yusheng, ",9,9,ChinatoAfrica
447,447_2258080,2,2258080,Loutété,-4.29611,13.85083,PPL,populated place,6295630|6255146|CG|01|2258080,Earth|Africa|Congo|Région de la Bouenza|Loutété,2,2,Exim Bank Loan for Cement plant Joint Venture,2002-01-01,2003-01-01,CHN,"Congo, Rep.",COG,320,"Industry, Mining, Construction",,,Completion,2000,2000,56039627,,56039627,,TRUE,FALSE,2000,FALSE,320,"Industry, Mining, Construction",Loan (excluding debt rescheduling),"Congo, Rep.","Congo, Rep.",3,"Export-Import Bank of China, Government Agency",,"China Road & Bridge Corporation (CRBC), State-Owned Company",,,ODA-like,Development,24150000,USD,0.43094505,1,56039627,24150000,2002-01-01,,2003-01-01,,1,484,234,"Congo, Rep.",COG,CG,178,634,FALSE,FALSE,FALSE,Concessional,,,,,Loutete,,3,9,ChinatoAfrica
1792,1792_2273684,1,2273684,Tapita,6.49222,-8.86028,PPL,populated place,6295630|6255146|LR|09|2273684,Earth|Africa|Liberia|Nimba County|Tapita,2,1,Sending and Training Medical and Technical Personnel,,,CHN,Liberia,LBR,120,Health,,,Implementation,2011,2011,,,,,TRUE,FALSE,2011,FALSE,120,Health,Free-standing technical assistance,Liberia,Liberia,6,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,,,,,,,,,,,1,450,251,Liberia,LBR,LR,430,668,FALSE,FALSE,FALSE,,,,,,,"Zhao Jianhua, ",5,5,ChinatoAfrica
30352,30352_2273684,1,2273684,Tapita,6.49222,-8.86028,PPL,populated place,6295630|6255146|LR|09|2273684,Earth|Africa|Liberia|Nimba County|Tapita,2,1,Donation of medical equipment to Jackson Doe Referral Hospital,,,CHN,Liberia,LBR,120,Health,,,Completion,2012,2012,1588553,,1588553,,TRUE,FALSE,2012,FALSE,120,Health,Grant,Liberia,Liberia,2,"Unspecified Chinese Government Institution, Government Agency",,,Jackson F. Doe Memorial Referral Hospital,1,ODA-like,Development,1500000,USD,0.944255468,1,1588553,1500000,,,,,1,450,251,Liberia,LBR,LR,430,668,FALSE,FALSE,FALSE,,,,,,"Tappita, Nimba County","Dr. Walter T. Gwenigale, Liberia's Health and Social Welfare Minister ; Zhao Jianhua, Chinese Ambassador ; Dr. Francis Kateh, Hospital Medical Director ",1,7,ChinatoAfrica
1653,1653_2273775,1,2273775,Suacoco,6.98992,-9.58076,PPL,populated place,6295630|6255146|LR|01|2273775,Earth|Africa|Liberia|Bong County|Suacoco,2,1,China Agricultural Technology Demonstration Center--Hybrid Rice,2009-04-28,2011-01-01,CHN,Liberia,LBR,310,"Agriculture, Forestry and Fishing",,,Completion,2008,2008,8273479,,4136739.5,,TRUE,FALSE,2008,FALSE,310,"Agriculture, Forestry and Fishing",Free-standing technical assistance,Liberia,Liberia,12,"Unspecified Chinese Government Institution, Government Agency",,"Yuan Longping High-Tech Agriculture Co., Ltd. (LPHT), State-Owned Company; Liberian Ministry of Agriculture, Government Agency; Central Agricultural Research Institute (CARI), Academic, Training and Research","Liberian Ministry of Agriculture, Government Agency; Central Agricultural Research Institute (CARI), Academic, Training and Research",2,ODA-like,Development,6000000,USD,0.725208865,1,8273479,6000000,2009-04-28,,2011-01-01,2010-02-01,1,450,251,Liberia,LBR,LR,430,668,FALSE,FALSE,FALSE,,,,,,"Suacoco, Bong County","Sie Teba Neufville, ; Mr. J. Chris Toe, ; Zhou Yuxiao, ; Mr. Zhang Yi, (Chinese Embassy)",8,9,ChinatoAfrica
1589,1589_2274465,1,2274465,Paynesville,6.27556,-10.71778,PPL,populated place,6295630|6255146|LR|14|2274465,Earth|Africa|Liberia|Montserrado County|Paynesville,2,1,China gives $6 million Grant for Samuel Kanyon Doe Sports Complex Renovation in Liberia (linked to #1627),2005-09-26,2007-07-21,CHN,Liberia,LBR,160,Other Social infrastructure and services,,,Completion,2005,2005,11784763,,11784763,,TRUE,FALSE,2005,FALSE,160,Other Social infrastructure and services,Grant,Liberia,Liberia,8,"Unspecified Chinese Government Institution, Government Agency",,"Hunan Constructing Engineering Group Corporation, State-Owned Company",,,ODA-like,Development,6000000,USD,0.509132,1,11784763,6000000,2005-09-26,2005-09-01,2007-07-21,2007-07-01,1,450,251,Liberia,LBR,LR,430,668,FALSE,FALSE,FALSE,,,,,,Monrovia,"Lusine Kamara, ; Lin Songtian, (Chinese Embassy); Zheng Yuzhu, ; Yaya Nimely, ; Jermiah Witherspoon, ",6,9,ChinatoAfrica
1667,1667_2274465,1,2274465,Paynesville,6.27556,-10.71778,PPL,populated place,6295630|6255146|LR|14|2274465,Earth|Africa|Liberia|Montserrado County|Paynesville,2,1,Construction of three rural schools,2008-07-28,2009-05-25,CHN,Liberia,LBR,110,Education,,,Completion,2008,2008,3033609,,758402.25,,TRUE,FALSE,2008,FALSE,110,Education,Grant,Liberia,Liberia,6,"Unspecified Chinese Government Institution, Government Agency",,"Hunan Constructing Engineering Group Corporation, State-Owned Company",,,ODA-like,Development,2200000,USD,0.725208865,1,3033609,2200000,2008-07-28,,2009-05-25,2009-05-01,1,450,251,Liberia,LBR,LR,430,668,FALSE,FALSE,FALSE,,,,,,"New Georgia suburb of Monrovia, the city of Paynesville and Suehn Mecca community in Bomi County","Zhou Yuxiao, (Chinese Embassy); Ellen Johnson Sirleaf, Liberian President ",5,9,ChinatoAfrica
1791,1791_2274465,1,2274465,Paynesville,6.27556,-10.71778,PPL,populated place,6295630|6255146|LR|14|2274465,Earth|Africa|Liberia|Montserrado County|Paynesville,2,1,China provides $10 million grant to Liberia for construction of vocational training center ,2011-09-18,,CHN,Liberia,LBR,110,Education,,,Implementation,2011,2011,11099873,,11099873,,TRUE,FALSE,2011,FALSE,110,Education,Grant,Liberia,Liberia,11,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,10000000,USD,0.900911188,1,11099873,10000000,2011-09-18,,,,1,450,251,Liberia,LBR,LR,430,668,FALSE,FALSE,FALSE,,,,,,"Paynesville, Monrovia","Zhou Yuxiau, (Chinese Embassy); Marbue Richards, ; Mr. Li Zhigong, ",7,6,ChinatoAfrica
1667,1667_2274750,1,2274750,New Georgia,6.36667,-10.76667,PPL,populated place,6295630|6255146|LR|14|2274750,Earth|Africa|Liberia|Montserrado County|New Georgia,2,1,Construction of three rural schools,2008-07-28,2009-05-25,CHN,Liberia,LBR,110,Education,,,Completion,2008,2008,3033609,,758402.25,,TRUE,FALSE,2008,FALSE,110,Education,Grant,Liberia,Liberia,6,"Unspecified Chinese Government Institution, Government Agency",,"Hunan Constructing Engineering Group Corporation, State-Owned Company",,,ODA-like,Development,2200000,USD,0.725208865,1,3033609,2200000,2008-07-28,,2009-05-25,2009-05-01,1,450,251,Liberia,LBR,LR,430,668,FALSE,FALSE,FALSE,,,,,,"New Georgia suburb of Monrovia, the city of Paynesville and Suehn Mecca community in Bomi County","Zhou Yuxiao, (Chinese Embassy); Ellen Johnson Sirleaf, Liberian President ",5,9,ChinatoAfrica
1590,1590_2277983,1,2277983,Congo Town,6.26889,-10.73227,PPL,populated place,6295630|6255146|LR|14|2277983,Earth|Africa|Liberia|Montserrado County|Congo Town,2,1,Chinese Donation to National Transitional Legislative Assembly of Liberia ,,,CHN,Liberia,LBR,150,Government and Civil Society,,,Completion,2005,2005,,,,,TRUE,FALSE,2005,FALSE,150,Government and Civil Society,Grant,Liberia,Liberia,2,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,,,,,,,,,,,1,450,251,Liberia,LBR,LR,430,668,FALSE,FALSE,FALSE,,,,,,,"Yaya Nimely, ; H. Dan Morias, ; Lin Songtian, ",1,6,ChinatoAfrica
1731,1731_2277983,1,2277983,Congo Town,6.26889,-10.73227,PPL,populated place,6295630|6255146|LR|14|2277983,Earth|Africa|Liberia|Montserrado County|Congo Town,2,1,Renovation of the Ministry of Health Facilities ,,2012-01-26,CHN,Liberia,LBR,150,Government and Civil Society,,,Completion,2010,2010,5282332,,5282332,,TRUE,FALSE,2010,FALSE,150,Government and Civil Society,Grant,Liberia,Liberia,9,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,4200000,USD,0.795103379,1,5282332,4200000,,2010-12-07,2012-01-26,2011-10-01,1,450,251,Liberia,LBR,LR,430,668,FALSE,FALSE,FALSE,,,,,,Congo Town,"Samuel Kofi Woods, ; Dr. Walter Gwenagale , ; Cletus Sieh, ; Ellen Johnson Sirleaf, ",11,7,ChinatoAfrica
30481,30481_2294377,1,2294377,Tsito,6.53932,0.28596,PPL,populated place,6295630|6255146|GH|00,Earth|Africa|Ghana|Tsito,2,1,Phase 2 of Legon ICT project at University of Ghana,,,CHN,Ghana,GHA,110,Education,,,Implementation,2012,2012,33837771,,2602905.46153846,,TRUE,FALSE,2012,FALSE,110,Education,Loan (excluding debt rescheduling),Ghana,Ghana,2,"Export-Import Bank of China, Government Agency",,,,,ODA-like,Development,31951500,USD,0.944255468,1,33837771,31951500,,,,,1,452,241,Ghana,GHA,GH,288,652,FALSE,FALSE,FALSE,Concessional,2,19,5,53.09,Accra,"John Owusu Gyapong, Pro-Vice-Chancellor, Research, Innovation and Development, Chairman of Steering Committee (University of Ghana); Jingang Wang, Unisplendour Project Manager ",5,7,ChinatoAfrica
1959,1959_2294700,1,2294700,Tema,5.6698,-0.01657,PPL,populated place,6295630|6255146|GH|01|2294700,Earth|Africa|Ghana|Greater Accra Region|Tema,2,1,Chinese-aided railroad lines in eastern Ghana,,,CHN,Ghana,GHA,210,Transport and Storage,,,Implementation,2004,2004,,,,,TRUE,FALSE,2004,FALSE,210,Transport and Storage,Free-standing technical assistance,Ghana,Ghana,3,"Unspecified Chinese Government Institution, Government Agency",,"China Railway First Survey and Design Institute Group Co., Ltd., State-Owned Company","Ministry of Ports, Harbours and Railways, Government Agency",1,ODA-like,Development,,,,,,,,,,,1,452,241,Ghana,GHA,GH,288,652,FALSE,FALSE,FALSE,,,,,,from Tema to Accra and Kumasi to Paga,,3,7,ChinatoAfrica
30481,30481_2294700,1,2294700,Tema,5.6698,-0.01657,PPL,populated place,6295630|6255146|GH|01|2294700,Earth|Africa|Ghana|Greater Accra Region|Tema,2,1,Phase 2 of Legon ICT project at University of Ghana,,,CHN,Ghana,GHA,110,Education,,,Implementation,2012,2012,33837771,,2602905.46153846,,TRUE,FALSE,2012,FALSE,110,Education,Loan (excluding debt rescheduling),Ghana,Ghana,2,"Export-Import Bank of China, Government Agency",,,,,ODA-like,Development,31951500,USD,0.944255468,1,33837771,31951500,,,,,1,452,241,Ghana,GHA,GH,288,652,FALSE,FALSE,FALSE,Concessional,2,19,5,53.09,Accra,"John Owusu Gyapong, Pro-Vice-Chancellor, Research, Innovation and Development, Chairman of Steering Committee (University of Ghana); Jingang Wang, Unisplendour Project Manager ",5,7,ChinatoAfrica
120,120_2296454,1,2296454,Ofako,5.65613,-0.26864,PPL,populated place,6295630|6255146|GH|01|2296454,Earth|Africa|Ghana|Greater Accra Region|Ofako,2,1,China Exim Bank loans Ghana $28 million for construction of Ofankor-Nsawam highway,,2006-06-18,CHN,Ghana,GHA,210,Transport and Storage,,,Completion,2003,2003,61692225,,12338445,,TRUE,FALSE,2003,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Ghana,Ghana,15,"Export-Import Bank of China, Government Agency",,"China Railway Engineering Group Co., Ltd., State-Owned Company",,,ODA-like,Development,28000000,USD,0.453865945,1,61692225,28000000,,2003-11-01,2006-06-18,,1,452,241,Ghana,GHA,GH,288,652,FALSE,FALSE,FALSE,Interest-Free,0,10,8,58.28,,,9,9,ChinatoAfrica
120,120_2297141,1,2297141,Nsawam,5.80893,-0.35026,PPL,populated place,6295630|6255146|GH|05|2297141,Earth|Africa|Ghana|Eastern Region|Nsawam,2,1,China Exim Bank loans Ghana $28 million for construction of Ofankor-Nsawam highway,,2006-06-18,CHN,Ghana,GHA,210,Transport and Storage,,,Completion,2003,2003,61692225,,12338445,,TRUE,FALSE,2003,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Ghana,Ghana,15,"Export-Import Bank of China, Government Agency",,"China Railway Engineering Group Co., Ltd., State-Owned Company",,,ODA-like,Development,28000000,USD,0.453865945,1,61692225,28000000,,2003-11-01,2006-06-18,,1,452,241,Ghana,GHA,GH,288,652,FALSE,FALSE,FALSE,Interest-Free,0,10,8,58.28,,,9,9,ChinatoAfrica
1959,1959_2297141,1,2297141,Nsawam,5.80893,-0.35026,PPL,populated place,6295630|6255146|GH|05|2297141,Earth|Africa|Ghana|Eastern Region|Nsawam,2,1,Chinese-aided railroad lines in eastern Ghana,,,CHN,Ghana,GHA,210,Transport and Storage,,,Implementation,2004,2004,,,,,TRUE,FALSE,2004,FALSE,210,Transport and Storage,Free-standing technical assistance,Ghana,Ghana,3,"Unspecified Chinese Government Institution, Government Agency",,"China Railway First Survey and Design Institute Group Co., Ltd., State-Owned Company","Ministry of Ports, Harbours and Railways, Government Agency",1,ODA-like,Development,,,,,,,,,,,1,452,241,Ghana,GHA,GH,288,652,FALSE,FALSE,FALSE,,,,,,from Tema to Accra and Kumasi to Paga,,3,7,ChinatoAfrica
30481,30481_2298423,1,2298423,Legon,5.65,-0.18333,PPL,populated place,6295630|6255146|GH|01|2298423,Earth|Africa|Ghana|Greater Accra Region|Legon,2,1,Phase 2 of Legon ICT project at University of Ghana,,,CHN,Ghana,GHA,110,Education,,,Implementation,2012,2012,33837771,,2602905.46153846,,TRUE,FALSE,2012,FALSE,110,Education,Loan (excluding debt rescheduling),Ghana,Ghana,2,"Export-Import Bank of China, Government Agency",,,,,ODA-like,Development,31951500,USD,0.944255468,1,33837771,31951500,,,,,1,452,241,Ghana,GHA,GH,288,652,FALSE,FALSE,FALSE,Concessional,2,19,5,53.09,Accra,"John Owusu Gyapong, Pro-Vice-Chancellor, Research, Innovation and Development, Chairman of Steering Committee (University of Ghana); Jingang Wang, Unisplendour Project Manager ",5,7,ChinatoAfrica
30571,30571_2299456,1,2299456,Kokoso,5.70014,-1.00313,PPL,populated place,6295630|6255146|GH|00,Earth|Africa|Ghana|Kokoso,2,1,China gives 1.5 million USD grant to Ghana for Rural Community Poverty Alleviation Pilot Project,,,CHN,Ghana,GHA,110,Education,,,Completion,2012,2012,1588553,,529517.666666667,,TRUE,FALSE,2012,TRUE,110,Education,Grant,Ghana,Ghana,2,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,1500000,USD,0.944255468,1,1588553,1500000,,,,,1,452,241,Ghana,GHA,GH,288,652,FALSE,TRUE,FALSE,,,,,,"Amanfopong, Fosuansa, and Kokoso","Robert Austin, National Coordinator of the Ghana Social Opportunities Protection (Ghana Ministry of Local Government)",3,7,ChinatoAfrica
30571,30571_2300878,1,2300878,Fosuansa,5.67959,-1.01211,PPL,populated place,6295630|6255146|GH|00,Earth|Africa|Ghana|Fosuansa,2,1,China gives 1.5 million USD grant to Ghana for Rural Community Poverty Alleviation Pilot Project,,,CHN,Ghana,GHA,110,Education,,,Completion,2012,2012,1588553,,529517.666666667,,TRUE,FALSE,2012,TRUE,110,Education,Grant,Ghana,Ghana,2,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,1500000,USD,0.944255468,1,1588553,1500000,,,,,1,452,241,Ghana,GHA,GH,288,652,FALSE,TRUE,FALSE,,,,,,"Amanfopong, Fosuansa, and Kokoso","Robert Austin, National Coordinator of the Ghana Social Opportunities Protection (Ghana Ministry of Local Government)",3,7,ChinatoAfrica
30571,30571_2304837,1,2304837,Amanfupong,5.73471,-1.01728,PPL,populated place,6295630|6255146|GH|00,Earth|Africa|Ghana|Amanfupong,2,1,China gives 1.5 million USD grant to Ghana for Rural Community Poverty Alleviation Pilot Project,,,CHN,Ghana,GHA,110,Education,,,Completion,2012,2012,1588553,,529517.666666667,,TRUE,FALSE,2012,TRUE,110,Education,Grant,Ghana,Ghana,2,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,1500000,USD,0.944255468,1,1588553,1500000,,,,,1,452,241,Ghana,GHA,GH,288,652,FALSE,TRUE,FALSE,,,,,,"Amanfopong, Fosuansa, and Kokoso","Robert Austin, National Coordinator of the Ghana Social Opportunities Protection (Ghana Ministry of Local Government)",3,7,ChinatoAfrica
1595,1595_2305433,1,2305433,Ahinsan,6.33184,-1.5145,PPL,populated place,6295630|6255146|GH|00,Earth|Africa|Ghana|Ahinsan,2,1,Construction of the Kumasi Youth Centre,2007-05-08,2008-08-06,CHN,Ghana,GHA,160,Other Social infrastructure and services,,,Completion,2004,2004,2885112,,2885112,,TRUE,FALSE,2004,FALSE,160,Other Social infrastructure and services,Grant,Ghana,Ghana,4,"Unspecified Chinese Government Institution, Government Agency",,"China Jiangsu International, State-Owned Company",,,ODA-like,Development,1400000,USD,0.485249833,1,2885112,1400000,2007-05-08,,2008-08-06,,1,452,241,Ghana,GHA,GH,288,652,FALSE,FALSE,FALSE,,,,,,"Ahinsan, Kumasi, Ghana",,3,9,ChinatoAfrica
1468,1468_2306019,1,2306019,Ada,5.77416,0.63377,PPL,populated place,6295630|6255146|GH|00,Earth|Africa|Ghana|Ada,2,1,Chinese donation to build a hospital,,2003-01-01,CHN,Ghana,GHA,120,Health,,,Completion,2002,2002,18081410,,9040705,,TRUE,FALSE,2002,FALSE,120,Health,Grant,Ghana,Ghana,4,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,8000000,USD,0.442443377,1,18081410,8000000,,,2003-01-01,,1,452,241,Ghana,GHA,GH,288,652,FALSE,FALSE,FALSE,,,,,,"Dansoman, Ghana",,3,7,ChinatoAfrica
30539,30539_2309795,1,2309795,Bioco,3.35044,8.66277,PPL,populated place,6295630|6255146|GQ|00,Earth|Africa|Equatorial Guinea|Bioco,2,1,Donation of office supplies to Bioko Chamber of Commerce,,,CHN,Equatorial Guinea,GNQ,150,Government and Civil Society,,,Completion,2012,2012,,,,,TRUE,FALSE,2012,FALSE,150,Government and Civil Society,Grant,Equatorial Guinea,Equatorial Guinea,2,"Unspecified Chinese Government Institution, Government Agency",,"Chamber of Commerce of Bioko, Government Agency","Chamber of Commerce of Bioko, Government Agency",1,ODA-like,Development,,,,,,,,,,,1,411,245,Equatorial Guinea,GNQ,GQ,226,642,FALSE,FALSE,FALSE,,,,,,Bioko,"Gregorio Boho Camo, President of the Chamber of Commerce of Bioko ; Wang Shixiong, Ambassador to Equitorial Guinea (China)",3,7,ChinatoAfrica
1851,1851_2330853,1,2330853,Maraba,11.41477,6.48305,PPL,populated place,6295630|6255146|NG|57|2330853,Earth|Africa|Nigeria|Zamfara State|Maraba,2,1,Exim issues second loan for $500 million USD for Light Rail Network (link to project ID#195) ,2007-05-07,,CHN,Nigeria,NGA,210,Transport and Storage,,,Implementation,2012,2012,529517717,,40732132.0769231,,TRUE,FALSE,2012,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Nigeria,Nigeria,13,"Export-Import Bank of China, Government Agency",,"Guangdong Xinguang International Group, State-Owned Company",,,ODA-like,Development,500000000,USD,0.944255468,1,529517717,500000000,2007-05-07,,,2013-01-01,1,475,261,Nigeria,NGA,NG,566,694,FALSE,FALSE,FALSE,Concessional,2.5,20,7,53.44,Lagos to Abuja,"Idris Waziri, ; Mr. Sun Ping, Managing Director (Export-Import Bank of China); Ngozi Okonjo-Iweala, Coordinating Minister (Minister in the Presidency)",11,8,ChinatoAfrica
233,233_2363628,1,2363628,Tomegbé,7.51667,0.6,PPL,populated place,6295630|6255146|TG|00,Earth|Africa|Togo|Tomegbé,2,1,"China Donates High Capacity Generating Unit to Tomegbe, Togo",,,CHN,Togo,TGO,230,Energy Generation and Supply,,,Completion,2007,2007,,,,,TRUE,FALSE,2007,FALSE,230,Energy Generation and Supply,Grant,Togo,Togo,2,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,,,,,,,,2007-12-01,,,1,461,283,Togo,TGO,TG,768,742,FALSE,FALSE,FALSE,,,,,,Tomegbe,,3,6,ChinatoAfrica
2188,2188_2368301,1,2368301,Agou Gadzépé,6.88333,0.73333,PPL,populated place,6295630|6255146|TG|25|2368301,Earth|Africa|Togo|Plateaux|Agou Gadzépé,2,1,China Constructs Two Rural Primary Schools in Togo,2008-07-18,2009-04-07,CHN,Togo,TGO,110,Education,,,Completion,2008,2008,2206261,,551565.25,,TRUE,FALSE,2008,FALSE,110,Education,Grant,Togo,Togo,4,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,1600000,USD,0.725208865,1,2206261,1600000,2008-07-18,,2009-04-07,,1,461,283,Togo,TGO,TG,768,742,FALSE,FALSE,FALSE,,,,,,Agou-Gadzepe,"Yang Min, ; Yves Nagou, ",7,7,ChinatoAfrica
420,420_2388720,2,2388720,Boali,4.80048,18.12747,PPL,populated place,6295630|6255146|CF|17|2388720,Earth|Africa|Central African Republic|Ombella-Mpoko|Boali,2,2,Boali No. 3 Hydropower Plant,2011-01-03,2013-12-31,CHN,Central African Rep.,CAF,230,Energy Generation and Supply,,,Completion,2011,2011,32932694,,16466347,,TRUE,FALSE,2011,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Central African Rep.,Central African Rep.,16,"Export-Import Bank of China, Government Agency","African Development Bank, Multilateral","Zhejiang Electric Power Construction Co., Ltd. (ZEPC), State-Owned Company; Guangzhou Shipyard International Co, Ltd., Private Sector",,,ODA-like,Development,14000000000,XAF,0.900911188,471.8661141,32932694,29669433,2011-01-03,,2013-12-31,,1,482,231,Central African Rep.,CAF,CF,140,626,FALSE,TRUE,FALSE,,,,,,Ombella M'Poko Prefecture,,13,9,ChinatoAfrica
